File_name,File_path,LOC,LLOC,SLOC,Halstead_Volume,CC,h,N,calculated_length,Buggy
firetactoe.py,C:\dataset\python-docs-samples-master\appengine\standard\firebase\firetactoe\firetactoe.py,274,146,165,331.00215,23,43,61,203.5249056,N
firetactoe_test.py,C:\dataset\python-docs-samples-master\appengine\standard\firebase\firetactoe\firetactoe_test.py,161,94,97,291.1851408,22,42,54,201.6270751,Y
rest_api.py,C:\dataset\python-docs-samples-master\appengine\standard\firebase\firetactoe\rest_api.py,114,28,31,0,2,0,0,0,N
main.py,C:\dataset\python-docs-samples-master\appengine\standard\flask\hello_world\main.py,34,10,10,0,1,0,0,0,N
main_test.py,C:\dataset\python-docs-samples-master\appengine\standard\flask\hello_world\main_test.py,27,9,9,4.754887502,2,3,3,2,Y
appengine_config.py,C:\dataset\python-docs-samples-master\appengine\standard\flask\tutorial\appengine_config.py,20,2,2,0,1,0,0,0,N
main.py,C:\dataset\python-docs-samples-master\appengine\standard\flask\tutorial\main.py,58,17,22,0,1,0,0,0,N
main_test.py,C:\dataset\python-docs-samples-master\appengine\standard\flask\tutorial\main_test.py,38,15,18,39.86313714,5,10,12,26,Y
main.py,C:\dataset\python-docs-samples-master\appengine\standard\hello_world\main.py,26,6,8,0,1,0,0,0,N
main_test.py,C:\dataset\python-docs-samples-master\appengine\standard\hello_world\main_test.py,26,7,7,13.93156857,3,5,6,8,Y
appengine_config.py,C:\dataset\python-docs-samples-master\appengine\standard\i18n\appengine_config.py,35,4,4,0,1,0,0,0,N
appengine_config.py,C:\dataset\python-docs-samples-master\appengine\standard\iap\appengine_config.py,18,2,2,0,1,0,0,0,N
main.py,C:\dataset\python-docs-samples-master\appengine\standard\iap\main.py,53,22,26,0,2,0,0,0,N
main_test.py,C:\dataset\python-docs-samples-master\appengine\standard\iap\main_test.py,35,14,14,33.68825906,5,7,12,15.509775,Y
blobstore.py,C:\dataset\python-docs-samples-master\appengine\standard\images\api\blobstore.py,73,27,30,0,5,0,0,0,N
blobstore_test.py,C:\dataset\python-docs-samples-master\appengine\standard\images\api\blobstore_test.py,67,30,30,13.93156857,7,5,6,8,Y
main.py,C:\dataset\python-docs-samples-master\appengine\standard\images\api\main.py,56,20,20,0,3,0,0,0,N
main_test.py,C:\dataset\python-docs-samples-master\appengine\standard\images\api\main_test.py,50,21,23,15.509775,3,6,6,10,Y
main.py,C:\dataset\python-docs-samples-master\appengine\standard\images\guestbook\main.py,138,50,74,81.74925683,6,17,20,56.10571634,N
main_test.py,C:\dataset\python-docs-samples-master\appengine\standard\images\guestbook\main_test.py,78,35,40,53.77443751,7,12,15,35.21928095,Y
datastore_test.py,C:\dataset\python-docs-samples-master\appengine\standard\localtesting\datastore_test.py,165,72,77,38.03910002,4,9,12,21.65148445,N
env_vars_test.py,C:\dataset\python-docs-samples-master\appengine\standard\localtesting\env_vars_test.py,41,15,18,4.754887502,2,3,3,2,N
login_test.py,C:\dataset\python-docs-samples-master\appengine\standard\localtesting\login_test.py,54,20,24,4.754887502,3,3,3,2,N
mail_test.py,C:\dataset\python-docs-samples-master\appengine\standard\localtesting\mail_test.py,45,18,21,4.754887502,2,3,3,2,N
runner.py,C:\dataset\python-docs-samples-master\appengine\standard\localtesting\runner.py,102,33,43,11.60964047,6,5,5,6.754887502,N
task_queue_test.py,C:\dataset\python-docs-samples-master\appengine\standard\localtesting\task_queue_test.py,90,43,46,4.754887502,2,3,3,2,N
main.py,C:\dataset\python-docs-samples-master\appengine\standard\logging\reading_logs\main.py,103,35,53,11.60964047,6,5,5,6.754887502,N
main_test.py,C:\dataset\python-docs-samples-master\appengine\standard\logging\reading_logs\main_test.py,25,8,8,27,4,8,9,16.36452798,Y
main.py,C:\dataset\python-docs-samples-master\appengine\standard\logging\writing_logs\main.py,47,15,17,0,2,0,0,0,N
main_test.py,C:\dataset\python-docs-samples-master\appengine\standard\logging\writing_logs\main_test.py,24,7,7,15.509775,3,6,6,10,Y
attachment.py,C:\dataset\python-docs-samples-master\appengine\standard\mail\attachment.py,50,13,28,0,1,0,0,0,N
attachment_test.py,C:\dataset\python-docs-samples-master\appengine\standard\mail\attachment_test.py,27,9,10,15.509775,3,6,6,10,Y
handle_bounced_email.py,C:\dataset\python-docs-samples-master\appengine\standard\mail\handle_bounced_email.py,30,9,9,0,1,0,0,0,N
handle_bounced_email_test.py,C:\dataset\python-docs-samples-master\appengine\standard\mail\handle_bounced_email_test.py,24,7,7,0,1,0,0,0,N
send_mail.py,C:\dataset\python-docs-samples-master\appengine\standard\mail\send_mail.py,48,11,23,0,1,0,0,0,N
send_mail_test.py,C:\dataset\python-docs-samples-master\appengine\standard\mail\send_mail_test.py,26,9,9,15.509775,3,6,6,10,Y
send_message.py,C:\dataset\python-docs-samples-master\appengine\standard\mail\send_message.py,51,14,25,0,1,0,0,0,N
send_message_test.py,C:\dataset\python-docs-samples-master\appengine\standard\mail\send_message_test.py,26,9,9,15.509775,3,6,6,10,Y
user_signup.py,C:\dataset\python-docs-samples-master\appengine\standard\mail\user_signup.py,106,48,64,53.30296891,6,14,14,40.13896549,N
user_signup_test.py,C:\dataset\python-docs-samples-master\appengine\standard\mail\user_signup_test.py,39,19,19,47.54887502,6,9,15,21.65148445,Y
appengine_config.py,C:\dataset\python-docs-samples-master\appengine\standard\mailgun\appengine_config.py,18,2,2,0,1,0,0,0,N
main.py,C:\dataset\python-docs-samples-master\appengine\standard\mailgun\main.py,111,38,62,27,4,8,9,17.509775,N
main_test.py,C:\dataset\python-docs-samples-master\appengine\standard\mailgun\main_test.py,67,35,37,20.89735285,7,5,9,8,Y
appengine_config.py,C:\dataset\python-docs-samples-master\appengine\standard\mailjet\appengine_config.py,18,2,2,0,1,0,0,0,N
main.py,C:\dataset\python-docs-samples-master\appengine\standard\mailjet\main.py,83,28,44,0,1,0,0,0,N
main_test.py,C:\dataset\python-docs-samples-master\appengine\standard\mailjet\main_test.py,53,24,27,53.77443751,6,12,15,35.21928095,Y
batch.py,C:\dataset\python-docs-samples-master\appengine\standard\memcache\best_practices\batch\batch.py,36,12,13,2,2,2,2,0,N
batch_test.py,C:\dataset\python-docs-samples-master\appengine\standard\memcache\best_practices\batch\batch_test.py,28,9,9,4.754887502,2,3,3,2,Y
failure.py,C:\dataset\python-docs-samples-master\appengine\standard\memcache\best_practices\failure\failure.py,73,30,34,11.60964047,3,5,5,6.754887502,N
failure_test.py,C:\dataset\python-docs-samples-master\appengine\standard\memcache\best_practices\failure\failure_test.py,35,12,12,0,1,0,0,0,N
migration1.py,C:\dataset\python-docs-samples-master\appengine\standard\memcache\best_practices\migration_step1\migration1.py,49,20,22,15.509775,2,6,6,10,N
migration1_test.py,C:\dataset\python-docs-samples-master\appengine\standard\memcache\best_practices\migration_step1\migration1_test.py,22,5,5,0,1,0,0,0,N
migration2.py,C:\dataset\python-docs-samples-master\appengine\standard\memcache\best_practices\migration_step2\migration2.py,50,21,23,39.86313714,2,10,12,26,N
migration2_test.py,C:\dataset\python-docs-samples-master\appengine\standard\memcache\best_practices\migration_step2\migration2_test.py,22,5,5,0,1,0,0,0,N
sharing.py,C:\dataset\python-docs-samples-master\appengine\standard\memcache\best_practices\sharing\sharing.py,38,11,13,13.93156857,1,5,6,8,N
sharing_test.py,C:\dataset\python-docs-samples-master\appengine\standard\memcache\best_practices\sharing\sharing_test.py,23,6,6,4.754887502,2,3,3,2,Y
main.py,C:\dataset\python-docs-samples-master\appengine\standard\memcache\guestbook\main.py,151,58,76,38.05374781,8,11,11,27.65148445,N
main_test.py,C:\dataset\python-docs-samples-master\appengine\standard\memcache\guestbook\main_test.py,23,6,6,4.754887502,2,3,3,2,Y
snippets.py,C:\dataset\python-docs-samples-master\appengine\standard\memcache\snippets\snippets.py,54,19,22,4.754887502,2,3,3,2,N
snippets_test.py,C:\dataset\python-docs-samples-master\appengine\standard\memcache\snippets\snippets_test.py,50,22,27,25.2661943,5,7,9,15.509775,Y
backend.py,C:\dataset\python-docs-samples-master\appengine\standard\modules\backend.py,29,5,7,0,1,0,0,0,N
backend_test.py,C:\dataset\python-docs-samples-master\appengine\standard\modules\backend_test.py,29,10,10,15.509775,3,6,6,10,Y
main.py,C:\dataset\python-docs-samples-master\appengine\standard\modules\main.py,53,18,22,0,2,0,0,0,Y
main_test.py,C:\dataset\python-docs-samples-master\appengine\standard\modules\main_test.py,46,24,24,51.89147428,6,11,15,33.21928095,Y
datastore.py,C:\dataset\python-docs-samples-master\appengine\standard\multitenancy\datastore.py,70,24,28,15.509775,2,6,6,10,N
datastore_test.py,C:\dataset\python-docs-samples-master\appengine\standard\multitenancy\datastore_test.py,35,15,15,79.72627428,9,10,24,26,Y
memcache.py,C:\dataset\python-docs-samples-master\appengine\standard\multitenancy\memcache.py,53,14,18,0,1,0,0,0,N
memcache_test.py,C:\dataset\python-docs-samples-master\appengine\standard\multitenancy\memcache_test.py,35,15,15,79.72627428,9,10,24,26,Y
taskqueue.py,C:\dataset\python-docs-samples-master\appengine\standard\multitenancy\taskqueue.py,91,38,47,24,3,8,8,16.36452798,N
taskqueue_test.py,C:\dataset\python-docs-samples-master\appengine\standard\multitenancy\taskqueue_test.py,41,18,18,76.07820003,9,9,24,21.65148445,Y
app_async.py,C:\dataset\python-docs-samples-master\appengine\standard\ndb\async\app_async.py,36,13,13,4.754887502,1,3,3,2,N
app_async_test.py,C:\dataset\python-docs-samples-master\appengine\standard\ndb\async\app_async_test.py,36,13,13,13.93156857,3,5,6,8,Y
app_sync.py,C:\dataset\python-docs-samples-master\appengine\standard\ndb\async\app_sync.py,35,12,12,4.754887502,1,3,3,2,N
app_sync_test.py,C:\dataset\python-docs-samples-master\appengine\standard\ndb\async\app_sync_test.py,36,13,13,13.93156857,3,5,6,8,Y
guestbook.py,C:\dataset\python-docs-samples-master\appengine\standard\ndb\async\guestbook.py,101,59,65,60.94436251,10,12,17,33.28421252,N
guestbook_test.py,C:\dataset\python-docs-samples-master\appengine\standard\ndb\async\guestbook_test.py,74,38,38,129.6578428,15,20,30,77.05865003,Y
shopping_cart.py,C:\dataset\python-docs-samples-master\appengine\standard\ndb\async\shopping_cart.py,137,80,82,96,12,16,24,55.30296891,N
shopping_cart_test.py,C:\dataset\python-docs-samples-master\appengine\standard\ndb\async\shopping_cart_test.py,144,78,84,355.8929499,24,42,66,210.885574,Y
app_toplevel.py,C:\dataset\python-docs-samples-master\appengine\standard\ndb\async\app_toplevel\app_toplevel.py,39,13,13,4.754887502,1,3,3,2,N
app_toplevel_test.py,C:\dataset\python-docs-samples-master\appengine\standard\ndb\async\app_toplevel\app_toplevel_test.py,36,13,13,13.93156857,3,5,6,8,Y
snippets.py,C:\dataset\python-docs-samples-master\appengine\standard\ndb\cache\snippets.py,45,20,19,4.754887502,1,3,3,2,N
snippets_test.py,C:\dataset\python-docs-samples-master\appengine\standard\ndb\cache\snippets_test.py,60,29,29,112.587975,7,18,27,63.35824644,Y
snippets.py,C:\dataset\python-docs-samples-master\appengine\standard\ndb\entities\snippets.py,294,154,164,39.86313714,2,10,12,26,N
snippets_test.py,C:\dataset\python-docs-samples-master\appengine\standard\ndb\entities\snippets_test.py,228,129,145,410.4316597,39,52,72,272.6753165,Y
contact_with_group_models.py,C:\dataset\python-docs-samples-master\appengine\standard\ndb\modeling\contact_with_group_models.py,84,20,22,4.754887502,1,3,3,2,N
contact_with_group_models_test.py,C:\dataset\python-docs-samples-master\appengine\standard\ndb\modeling\contact_with_group_models_test.py,46,19,19,25.2661943,4,7,9,12.7548875,Y
keyproperty_models.py,C:\dataset\python-docs-samples-master\appengine\standard\ndb\modeling\keyproperty_models.py,64,16,17,4.754887502,1,3,3,2,N
keyproperty_models_test.py,C:\dataset\python-docs-samples-master\appengine\standard\ndb\modeling\keyproperty_models_test.py,45,15,18,12,3,4,6,4.754887502,Y
naive_models.py,C:\dataset\python-docs-samples-master\appengine\standard\ndb\modeling\naive_models.py,47,10,10,0,1,0,0,0,N
naive_models_test.py,C:\dataset\python-docs-samples-master\appengine\standard\ndb\modeling\naive_models_test.py,25,7,7,3,2,2,3,0,Y
parent_child_models.py,C:\dataset\python-docs-samples-master\appengine\standard\ndb\modeling\parent_child_models.py,63,15,16,0,1,0,0,0,N
parent_child_models_test.py,C:\dataset\python-docs-samples-master\appengine\standard\ndb\modeling\parent_child_models_test.py,82,35,44,152.9253905,12,19,36,75.05865003,Y
relation_model_models.py,C:\dataset\python-docs-samples-master\appengine\standard\ndb\modeling\relation_model_models.py,112,29,32,13.93156857,2,5,6,8,N
relation_model_models_test.py,C:\dataset\python-docs-samples-master\appengine\standard\ndb\modeling\relation_model_models_test.py,44,13,19,4.754887502,2,3,3,2,Y
structured_property_models.py,C:\dataset\python-docs-samples-master\appengine\standard\ndb\modeling\structured_property_models.py,51,13,14,0,1,0,0,0,N
structured_property_models_test.py,C:\dataset\python-docs-samples-master\appengine\standard\ndb\modeling\structured_property_models_test.py,58,23,29,162.6270751,16,18,39,69.4868683,Y
main.py,C:\dataset\python-docs-samples-master\appengine\standard\ndb\overview\main.py,104,30,58,51.80615605,4,13,14,36.52932501,N
main_test.py,C:\dataset\python-docs-samples-master\appengine\standard\ndb\overview\main_test.py,23,6,6,4.754887502,2,3,3,2,Y
my_models.py,C:\dataset\python-docs-samples-master\appengine\standard\ndb\property_subclasses\my_models.py,106,60,60,477.6556627,13,54,83,264.7340455,Y
snippets.py,C:\dataset\python-docs-samples-master\appengine\standard\ndb\property_subclasses\snippets.py,57,20,28,103.7262743,2,20,24,70.21299941,Y
snippets_test.py,C:\dataset\python-docs-samples-master\appengine\standard\ndb\property_subclasses\snippets_test.py,98,54,60,260,21,32,52,142.6059378,Y
guestbook.py,C:\dataset\python-docs-samples-master\appengine\standard\ndb\queries\guestbook.py,75,32,40,66.41714013,6,15,17,46.05374781,N
guestbook_test.py,C:\dataset\python-docs-samples-master\appengine\standard\ndb\queries\guestbook_test.py,67,30,34,155.5894114,14,20,36,72,Y
snippets.py,C:\dataset\python-docs-samples-master\appengine\standard\ndb\queries\snippets.py,236,120,136,418.8721876,3,48,75,241.9871068,N
snippets_models.py,C:\dataset\python-docs-samples-master\appengine\standard\ndb\queries\snippets_models.py,65,31,31,0,1,0,0,0,N
main.py,C:\dataset\python-docs-samples-master\appengine\standard\ndb\schema_update\main.py,139,44,66,4.754887502,4,3,3,2,N
main_test.py,C:\dataset\python-docs-samples-master\appengine\standard\ndb\schema_update\main_test.py,62,34,34,137.607525,12,18,33,66,Y
models_v1.py,C:\dataset\python-docs-samples-master\appengine\standard\ndb\schema_update\models_v1.py,20,4,4,0,1,0,0,0,N
models_v2.py,C:\dataset\python-docs-samples-master\appengine\standard\ndb\schema_update\models_v2.py,23,6,6,0,1,0,0,0,N
appengine_config.py,C:\dataset\python-docs-samples-master\appengine\standard\ndb\transactions\appengine_config.py,11,2,2,0,1,0,0,0,N
main.py,C:\dataset\python-docs-samples-master\appengine\standard\ndb\transactions\main.py,193,103,118,457.1523514,18,50,81,258.7430298,Y
main_test.py,C:\dataset\python-docs-samples-master\appengine\standard\ndb\transactions\main_test.py,50,18,27,53.77443751,6,12,15,35.21928095,Y
client.py,C:\dataset\python-docs-samples-master\appengine\standard\remote_api\client.py,54,19,23,4.754887502,4,3,3,2,N
main.py,C:\dataset\python-docs-samples-master\appengine\standard\requests\main.py,66,24,31,0,3,0,0,0,N
main_test.py,C:\dataset\python-docs-samples-master\appengine\standard\requests\main_test.py,45,22,22,27,7,8,9,17.509775,Y
snippets.py,C:\dataset\python-docs-samples-master\appengine\standard\search\snippets\snippets.py,287,123,169,46.60451251,22,12,13,31.26112493,N
snippets_test.py,C:\dataset\python-docs-samples-master\appengine\standard\search\snippets\snippets_test.py,140,71,75,60.94436251,10,12,17,35.21928095,Y
appengine_config.py,C:\dataset\python-docs-samples-master\appengine\standard\sendgrid\appengine_config.py,18,2,2,0,1,0,0,0,N
main.py,C:\dataset\python-docs-samples-master\appengine\standard\sendgrid\main.py,72,25,36,0,1,0,0,0,N
main_test.py,C:\dataset\python-docs-samples-master\appengine\standard\sendgrid\main_test.py,46,22,23,15.509775,4,6,6,10,Y
appengine_config.py,C:\dataset\python-docs-samples-master\appengine\standard\storage\api-client\appengine_config.py,4,2,2,0,1,0,0,0,N
main.py,C:\dataset\python-docs-samples-master\appengine\standard\storage\api-client\main.py,71,25,34,0,1,0,0,0,N
main_test.py,C:\dataset\python-docs-samples-master\appengine\standard\storage\api-client\main_test.py,34,11,13,4.754887502,3,3,3,2,Y
appengine_config.py,C:\dataset\python-docs-samples-master\appengine\standard\storage\appengine-client\appengine_config.py,4,2,2,0,1,0,0,0,N
main.py,C:\dataset\python-docs-samples-master\appengine\standard\storage\appengine-client\main.py,167,81,95,201.1825144,14,30,41,125.548875,N
main_test.py,C:\dataset\python-docs-samples-master\appengine\standard\storage\appengine-client\main_test.py,31,10,10,15.509775,3,6,6,10,Y
__init__.py,C:\dataset\python-docs-samples-master\appengine\standard\storage\appengine-client\__init__.py,0,0,0,0,1,0,0,0,N
application.py,C:\dataset\python-docs-samples-master\appengine\standard\taskqueue\counter\application.py,82,27,44,0,2,0,0,0,N
application_test.py,C:\dataset\python-docs-samples-master\appengine\standard\taskqueue\counter\application_test.py,32,13,12,12,3,4,6,4.754887502,Y
worker.py,C:\dataset\python-docs-samples-master\appengine\standard\taskqueue\counter\worker.py,46,15,17,4.754887502,1,3,3,2,N
main.py,C:\dataset\python-docs-samples-master\appengine\standard\taskqueue\pull-counter\main.py,91,49,53,4.754887502,6,3,3,2,Y
pullcounter_test.py,C:\dataset\python-docs-samples-master\appengine\standard\taskqueue\pull-counter\pullcounter_test.py,43,19,18,13.93156857,5,5,6,8,Y
rpc.py,C:\dataset\python-docs-samples-master\appengine\standard\urlfetch\async\rpc.py,83,36,42,4.754887502,5,3,3,2,N
rpc_test.py,C:\dataset\python-docs-samples-master\appengine\standard\urlfetch\async\rpc_test.py,78,36,50,39.86313714,5,10,12,26,Y
appengine_config.py,C:\dataset\python-docs-samples-master\appengine\standard\urlfetch\requests\appengine_config.py,18,2,2,0,1,0,0,0,N
main.py,C:\dataset\python-docs-samples-master\appengine\standard\urlfetch\requests\main.py,49,16,19,0,1,0,0,0,N
main_test.py,C:\dataset\python-docs-samples-master\appengine\standard\urlfetch\requests\main_test.py,24,6,6,15.509775,3,6,6,10,Y
main.py,C:\dataset\python-docs-samples-master\appengine\standard\urlfetch\snippets\main.py,100,40,50,4.754887502,5,3,3,2,Y
main_test.py,C:\dataset\python-docs-samples-master\appengine\standard\urlfetch\snippets\main_test.py,43,18,20,25.2661943,4,7,9,15.509775,Y
main.py,C:\dataset\python-docs-samples-master\appengine\standard\users\main.py,61,24,29,0,4,0,0,0,N
